BrandName,Product ID,Product Name,Brand Desc,Product Size,Currancy,MRP,SellPrice,Discount,Category
casio,CASIO149,CASIO149 - Watches-Women,womens enticer two tone dial stainless steel analogue watch - a1595,Nan,Rs.,5495,3846,30% off,Watches-Women
casio,CASIO150,CASIO150 - Watches-Women,womens 20-29 mm sheen silver dial metal analogue-digital watch - sh249,Nan,Rs.,8795,7915,10% off,Watches-Women
casio,CASIO151,CASIO151 - Watches-Women,mens 40-49 mm enticer blue dial metal analogue watch - a1918,Nan,Rs.,6595,4616,30% off,Watches-Women
casio,CASIO152,CASIO152 - Watches-Women,womens enticer white dial steel analogue watch - a1807,Nan,Rs.,7295,6565,10% off,Watches-Women
casio,CASIO153,CASIO153 - Watches-Women,womens enticer two tone dial leather analogue watch - ltp-e160gl-1adf (a1641),Nan,Rs.,4395,3076,30% off,Watches-Women
casio,CASIO154,CASIO154 - Watches-Women,womens baby-g baby g two tone dial analogue-digital watch - bx157,Nan,Rs.,9995,7996,20% off,Watches-Women
casio,CASIO155,CASIO155 - Watches-Women,womens enticer ltp-v300l-1audf (a1149) enticer watch,Nan,Rs.,3795,3036,20% off,Watches-Women
casio,CASIO156,CASIO156 - Watches-Women,womens sheen analogue leather watch - sx214,Nan,Rs.,8795,6156,30% off,Watches-Women
casio,CASIO157,CASIO157 - Watches-Women,womens blue dial stainless steel analog watch,Nan,Rs.,10995,7696,30% off,Watches-Women
casio,CASIO158,CASIO158 - Watches-Women,womens sheen round dial analogue watch - sx224,Nan,Rs.,9995,6996,30% off,Watches-Women
casio,CASIO159,CASIO159 - Watches-Women,womens 40-49 mm baby-g pink dial resin analogue-digital watch - bx167,Nan,Rs.,9995,8995,10% off,Watches-Women
casio,CASIO160,CASIO160 - Watches-Women,womens enticer black dial metal analogue watch - a1854,Nan,Rs.,4.5,6795,10% off,Watches-Women
casio,CASIO161,CASIO161 - Watches-Women,womens 40-49 mm baby-g pink & white dial resin analogue watch - bx016,Nan,Rs.,9995,7996,20% off,Watches-Women
casio,CASIO162,CASIO162 - Watches-Women,womens 35 mm sheen black dial metal analog watch,Nan,Rs.,7995,7195,10% off,Watches-Women
casio,CASIO163,CASIO163 - Watches-Women,womens 40-49 mm sheen rose gold dial metal analogue-digital watch - sx223,Nan,Rs.,10495,7346,30% off,Watches-Women
casio,CASIO164,CASIO164 - Watches-Women,womens baby-g grey dial analogue-digital watch - bx171,Nan,Rs.,7495,5246,30% off,Watches-Women
casio,CASIO165,CASIO165 - Watches-Women,womens 40 mm g-shock grey dial resin analog-digital watch,Nan,Rs.,14495,13045,10% off,Watches-Women
casio,CASIO166,CASIO166 - Watches-Women,womens rose gold dial leather analog watch,Nan,Rs.,8795,6156,30% off,Watches-Women
casio,CASIO167,CASIO167 - Watches-Women,womens 45 mm g-shock green dial resin analog-digital watch,Nan,Rs.,9295,8365,10% off,Watches-Women
casio,CASIO168,CASIO168 - Watches-Women,womens 41 mm baby-g white dial resin analog-digital watch,Nan,Rs.,8495,7645,10% off,Watches-Women
casio,CASIO169,CASIO169 - Watches-Women,womens 38 mm g-shock blue dial resin digital watch,Nan,Rs.,12995,11695,10% off,Watches-Women
casio,CASIO170,CASIO170 - Watches-Women,womens 40-49 mm g-shock black dial resin analogue-digital watch - g1061,Nan,Rs.,8795,7915,10% off,Watches-Women
casio,CASIO171,CASIO171 - Watches-Women,mens g-shock gma-s120mf-4adr (g732) g-shock analog-digital watch,Nan,Rs.,9795,8815,10% off,Watches-Women
casio,CASIO172,CASIO172 - Watches-Women,womens ba-120sp-1adr (b174) baby-g analog-digital watch,Nan,Rs.,7495,5246,30% off,Watches-Women
casio,CASIO173,CASIO173 - Watches-Women,womens 35-45 mm black dial stainless steel analogue watch - a1936,Nan,Rs.,5495,4945,10% off,Watches-Women
casio,CASIO174,CASIO174 - Watches-Women,womens 40-49 mm g-shock black dial resin analogue-digital watch - g1060,Nan,Rs.,8795,7915,10% off,Watches-Women
casio,CASIO175,CASIO175 - Watches-Women,womens light brown dial leather analogue watch - ltp-2088l-9avdf,Nan,Rs.,4495,3146,30% off,Watches-Women
casio,CASIO176,CASIO176 - Watches-Women,unisex 30-39 mm vintage silver dial metal digital watch - db39,Nan,Rs.,3995,3595,10% off,Watches-Women
casio,CASIO177,CASIO177 - Watches-Women,womens enticer blue stainless steel analog watch - a1998,Nan,Rs.,3795,3415,10% off,Watches-Women
casio,CASIO178,CASIO178 - Watches-Women,womens 40-49 mm baby-g black dial resin analogue-digital watch - bx192,Nan,Rs.,11995,10795,10% off,Watches-Women
casio,CASIO179,CASIO179 - Watches-Women,womens sheen off white dial leather analogue watch - sx279,Nan,Rs.,9995,6996,30% off,Watches-Women
casio,CASIO180,CASIO180 - Watches-Women,womens 40-49 mm sheen white dial metal analogue-digital watch - sx242,Nan,Rs.,9495,6646,30% off,Watches-Women
casio,CASIO181,CASIO181 - Watches-Women,unisex 30-39 mm vintage black dial metal digital watch - d225,Nan,Rs.,4995,3996,20% off,Watches-Women
casio,CASIO182,CASIO182 - Watches-Women,womens white dial analogue watch - sx220,Nan,Rs.,8995,6296,30% off,Watches-Women
casio,CASIO183,CASIO183 - Watches-Women,womens 45 mm g-shock green dial resin analog-digital watch,Nan,Rs.,9295,8365,10% off,Watches-Women
casio,CASIO184,CASIO184 - Watches-Women,unisex g-shock champagne dial resin analogue-digital watch - ga-100mmc-1a,Nan,Rs.,8795,6156,30% off,Watches-Women
casio,CASIO185,CASIO185 - Watches-Women,womens 30-39 mm sheen beige dial leather analogue watch - sh241,Nan,Rs.,10995,9895,10% off,Watches-Women
casio,CASIO186,CASIO186 - Watches-Women,womens enticer turquoise dial stainless steel multi-function watch - a1601,Nan,Rs.,6495,4546,30% off,Watches-Women
casio,CASIO187,CASIO187 - Watches-Women,womens 40-49 mm sheen brown & rose gold dial leather analogue-digital watch - sx244,Nan,Rs.,8795,6156,30% off,Watches-Women
casio,CASIO188,CASIO188 - Watches-Women,womens enticer analogue watch-a577,Nan,Rs.,3295,2965,10% off,Watches-Women
casio,CASIO189,CASIO189 - Watches-Women,womens enticer black dial steel analogue watch - a1811,Nan,Rs.,7295,6565,10% off,Watches-Women
casio,CASIO190,CASIO190 - Watches-Women,womens sheen pink gold dial stainless steel analogue watch - she-4532pg-4audf,Nan,Rs.,9995,6996,30% off,Watches-Women
casio,CASIO191,CASIO191 - Watches-Women,womens enticer two tone dial metallic analogue watch - ltp-e160rg-9a,Nan,Rs.,4995,3496,30% off,Watches-Women
casio,CASIO192,CASIO192 - Watches-Women,womens baby-g bga-240-7adr (b190) baby-g analog-digital watch,Nan,Rs.,7195,5036,30% off,Watches-Women
casio,CASIO193,CASIO193 - Watches-Women,womens baby-g pink dial resin analogue-digital watch - bga-150pg-2b1dr,Nan,Rs.,7695,6925,10% off,Watches-Women
casio,CASIO194,CASIO194 - Watches-Women,womens enticer black dial metal analogue watch - sh234,Nan,Rs.,6795,6115,10% off,Watches-Women
casio,CASIO195,CASIO195 - Watches-Women,womens enticer white dial stainless steel analogue watch - ltp-vt01g-7budf,Nan,Rs.,4995,3996,20% off,Watches-Women
casio,CASIO196,CASIO196 - Watches-Women,womens silver dial stainless steel analog watch,Nan,Rs.,10995,7696,30% off,Watches-Women
casio,CASIO197,CASIO197 - Watches-Women,womens enticer analogue watch-sh35,Nan,Rs.,2995,2396,20% off,Watches-Women
casio,CASIO198,CASIO198 - Watches-Women,womens enticer silver dial leather analogue watch - ltp-vt01l-7b3udf (a1631),Nan,Rs.,3295,2636,20% off,Watches-Women
catwalk,CATWALK1,CATWALK1 - Footwear-Women,womens braided slip ons - gold,"Size:4,5,6",Rs.,1995,599,70% off,Footwear-Women
catwalk,CATWALK2,CATWALK2 - Footwear-Women,fabric velcro womens casual wear ballerinas - blue,"Size:4,5,6,7,8,9",Rs.,3095,1547,50% off,Footwear-Women
catwalk,CATWALK3,CATWALK3 - Footwear-Women,womens criss cross strap sandals - gold,"Size:4,5",Rs.,2695,1347,50% off,Footwear-Women
catwalk,CATWALK4,CATWALK4 - Footwear-Women,womens metallic sequined slip ons - gold,"Size:4,5,6,7",Rs.,2695,599,78% off,Footwear-Women
catwalk,CATWALK5,CATWALK5 - Footwear-Women,pu slip on womens casual platform sandals - green,"Size:4,5,6,7,8",Rs.,2095,1047,50% off,Footwear-Women
catwalk,CATWALK6,CATWALK6 - Footwear-Women,synthetic round toe womens party wear sandals - gold,"Size:4,5",Rs.,2295,1119,51% off,Footwear-Women
catwalk,CATWALK7,CATWALK7 - Footwear-Women,synthetic slip on womens party mules - gold,"Size:4,5,6,7,8,9",Rs.,3195,1597,50% off,Footwear-Women
catwalk,CATWALK8,CATWALK8 - Footwear-Women,pu buckle womens casual wear platforms - pink,"Size:4,5,6,7",Rs.,2695,1347,50% off,Footwear-Women
catwalk,CATWALK9,CATWALK9 - Footwear-Women,synthetic slip on womens occasion flats - brown,"Size:4,5,6,7,8,9",Rs.,2795,1397,50% off,Footwear-Women
catwalk,CATWALK10,CATWALK10 - Footwear-Women,womens dual-toned cut-out sneakers - blue,"Size:4,5,6,7,8",Rs.,3295,1647,50% off,Footwear-Women
catwalk,CATWALK11,CATWALK11 - Footwear-Women,pu tie up womens casual wedge sandals - black,"Size:4,5,6,7,8,9",Rs.,2395,1119,53% off,Footwear-Women
catwalk,CATWALK12,CATWALK12 - Footwear-Women,pu slip on womens casual wedge sandals - stone,"Size:4,5,6,7,8,9",Rs.,2395,1119,53% off,Footwear-Women
catwalk,CATWALK13,CATWALK13 - Footwear-Women,pu velcro womens casual flats - brown,"Size:4,5,6,7,8,9",Rs.,2895,1447,50% off,Footwear-Women
catwalk,CATWALK14,CATWALK14 - Footwear-Women,fabric buckle womens work wear pumps - brown,"Size:6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK15,CATWALK15 - Footwear-Women,womens metal embellished thongs - black,"Size:4,5,6,7,8,9",Rs.,2195,1097,50% off,Footwear-Women
catwalk,CATWALK16,CATWALK16 - Footwear-Women,womens chunky sole brogues - black,"Size:4,5,6,7,8,9",Rs.,2895,1447,50% off,Footwear-Women
catwalk,CATWALK17,CATWALK17 - Footwear-Women,fabric zipper womens casual wear flat sandals - black,"Size:4,5,6,7,8,9",Rs.,2195,1097,50% off,Footwear-Women
catwalk,CATWALK18,CATWALK18 - Footwear-Women,womens metallic chain link mules - black,"Size:4,5,6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK19,CATWALK19 - Footwear-Women,suede slipon womens work wear ballerinas - black,"Size:4,5,6,7,8,9",Rs.,2395,1119,53% off,Footwear-Women
catwalk,CATWALK20,CATWALK20 - Footwear-Women,suede buckle womens casual wear flat sandals - black,"Size:4,5,6,7,8,9",Rs.,3195,1597,50% off,Footwear-Women
catwalk,CATWALK21,CATWALK21 - Footwear-Women,womens see-through metallic slip ons - gunmetal,"Size:5,6,7,8,9",Rs.,2495,1996,20% off,Footwear-Women
catwalk,CATWALK22,CATWALK22 - Footwear-Women,womens stitch detail thong slip ons - brown,"Size:5,6",Rs.,2095,599,71% off,Footwear-Women
catwalk,CATWALK23,CATWALK23 - Footwear-Women,womens leather embellished toe ring slip ons - bronze,Size:4,Rs.,1895,599,68% off,Footwear-Women
catwalk,CATWALK24,CATWALK24 - Footwear-Women,metallic fabric slipon womens casual flats - multi,"Size:4,5,6,7,8,9",Rs.,2295,1119,51% off,Footwear-Women
catwalk,CATWALK25,CATWALK25 - Footwear-Women,fabric velcro womens casual wear ballerinas - black,"Size:4,5,6,7,8",Rs.,2795,1397,50% off,Footwear-Women
catwalk,CATWALK26,CATWALK26 - Footwear-Women,womens metallic accent slip ons - bronze,"Size:4,5,6,7,8,9",Rs.,1995,1596,20% off,Footwear-Women
catwalk,CATWALK27,CATWALK27 - Footwear-Women,synthetic tie up womens active wear sneakers - pink,"Size:4,8,9",Rs.,3495,1647,53% off,Footwear-Women
catwalk,CATWALK28,CATWALK28 - Footwear-Women,womens patent chunky sneakers - black,"Size:4,5,6,7,8,9",Rs.,2895,1447,50% off,Footwear-Women
catwalk,CATWALK29,CATWALK29 - Footwear-Women,womens metallic wood textured slip ons - gold,"Size:4,5,7,8,9",Rs.,1995,1596,20% off,Footwear-Women
catwalk,CATWALK30,CATWALK30 - Footwear-Women,patent slip on womens formal mules - black,"Size:5,6,7,8",Rs.,3195,1597,50% off,Footwear-Women
catwalk,CATWALK31,CATWALK31 - Footwear-Women,womens hot-fix rhinestone slip ons - red,"Size:4,5,6,7,8,9",Rs.,2395,1119,53% off,Footwear-Women
catwalk,CATWALK32,CATWALK32 - Footwear-Women,womens hot-fix rhinestone slip ons - black,"Size:4,5,6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK33,CATWALK33 - Footwear-Women,womens asymmetric metallic slip ons - bronze,"Size:5,6,7",Rs.,1995,997,50% off,Footwear-Women
catwalk,CATWALK34,CATWALK34 - Footwear-Women,leather buckle womens formal wedge sandals - brown,"Size:4,5,6,7,8,9",Rs.,2495,1996,20% off,Footwear-Women
catwalk,CATWALK35,CATWALK35 - Footwear-Women,fabric slipon womens casual wear platforms - black,"Size:4,5,6",Rs.,2595,1297,50% off,Footwear-Women
catwalk,CATWALK36,CATWALK36 - Footwear-Women,fabric slipon womens casual wear platforms - black,"Size:4,5,6,7,8,9",Rs.,2095,1047,50% off,Footwear-Women
catwalk,CATWALK37,CATWALK37 - Footwear-Women,womens studded see-through slip ons - natural,"Size:4,5,6,7,8,9",Rs.,2095,1047,50% off,Footwear-Women
catwalk,CATWALK38,CATWALK38 - Footwear-Women,pu tie up womens casual wear loafers - pink,"Size:4,5,6,7,8",Rs.,2295,1119,51% off,Footwear-Women
catwalk,CATWALK39,CATWALK39 - Footwear-Women,pu slip on womens casual platform sandals - black,"Size:4,5,6,7,8",Rs.,2895,2316,20% off,Footwear-Women
catwalk,CATWALK40,CATWALK40 - Footwear-Women,synthetic round toe womens party wear sandals - silver grey,"Size:5,6,7",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK41,CATWALK41 - Footwear-Women,synthetic buckle womens casual wear platforms - white,"Size:4,5,6,7,8",Rs.,2095,1676,20% off,Footwear-Women
catwalk,CATWALK42,CATWALK42 - Footwear-Women,womens solid textured slip ons - black,"Size:4,5,6,7,8,9",Rs.,1995,1596,20% off,Footwear-Women
catwalk,CATWALK43,CATWALK43 - Footwear-Women,fabric slipon womens casual wear flat sandals - pink,Size:4,Rs.,2895,1447,50% off,Footwear-Women
catwalk,CATWALK44,CATWALK44 - Footwear-Women,womens color-block platform sandals - brown,"Size:5,6,7,8",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK45,CATWALK45 - Footwear-Women,womens velvet strappy slides - blue,"Size:4,5",Rs.,1895,599,68% off,Footwear-Women
catwalk,CATWALK46,CATWALK46 - Footwear-Women,fabric slipon womens casual wear platforms - bronze,"Size:5,6,7,8",Rs.,2595,1297,50% off,Footwear-Women
catwalk,CATWALK47,CATWALK47 - Footwear-Women,synthetic slip on womens party mules - multi,"Size:4,5,6,7,8,9",Rs.,2895,2316,20% off,Footwear-Women
catwalk,CATWALK48,CATWALK48 - Footwear-Women,womens pure leather stitch detailed mules - tan,"Size:4,5,6,7,8,9",Rs.,1895,1516,20% off,Footwear-Women
catwalk,CATWALK49,CATWALK49 - Footwear-Women,womens floral rim mules - blue,Size:5,Rs.,1995,599,70% off,Footwear-Women
catwalk,CATWALK50,CATWALK50 - Footwear-Women,womens dual-toned textured sandals - black,"Size:4,5,6,7,8",Rs.,1995,1596,20% off,Footwear-Women
catwalk,CATWALK51,CATWALK51 - Footwear-Women,womens criss cross sandals - black,"Size:5,6,7",Rs.,1695,847,50% off,Footwear-Women
catwalk,CATWALK52,CATWALK52 - Footwear-Women,fabric slipon womens casual wear ballerinas - blue,"Size:4,5,6,7,8,9",Rs.,3395,1697,50% off,Footwear-Women
catwalk,CATWALK53,CATWALK53 - Footwear-Women,womens glitter platform slip ons - gold,"Size:4,5,6,7,8",Rs.,2995,1996,33% off,Footwear-Women
catwalk,CATWALK54,CATWALK54 - Footwear-Women,womens velvet and glitter sneakers - grey,"Size:4,5,6,7,8,9",Rs.,3195,1597,50% off,Footwear-Women
catwalk,CATWALK55,CATWALK55 - Footwear-Women,womens metal accent thong sandals - bronze,Size:9,Rs.,1495,599,60% off,Footwear-Women
catwalk,CATWALK56,CATWALK56 - Footwear-Women,womens embroidered toe loop slip ons - bronze,Size:5,Rs.,2495,599,76% off,Footwear-Women
catwalk,CATWALK57,CATWALK57 - Footwear-Women,fabric slipon womens casual wear platforms - multi,"Size:4,5,6,7,8",Rs.,2295,1836,20% off,Footwear-Women
catwalk,CATWALK58,CATWALK58 - Footwear-Women,leather almond shape womens casual wear sandals - tan,"Size:5,6,7",Rs.,2695,2156,20% off,Footwear-Women
catwalk,CATWALK59,CATWALK59 - Footwear-Women,womens pure leather round cut-out sandals - tan,"Size:4,5,6,7,8,9",Rs.,1695,847,50% off,Footwear-Women
catwalk,CATWALK60,CATWALK60 - Footwear-Women,womens embellished toe ring slip ons - purple,Size:4,Rs.,2295,599,74% off,Footwear-Women
catwalk,CATWALK61,CATWALK61 - Footwear-Women,printed leather slipon womens casual flats - brown,"Size:5,6,7,8",Rs.,2995,1497,50% off,Footwear-Women
catwalk,CATWALK62,CATWALK62 - Footwear-Women,synthetic slip on womens athleisure sneakers - multi,"Size:4,5,6,7,8",Rs.,4095,2047,50% off,Footwear-Women
catwalk,CATWALK63,CATWALK63 - Footwear-Women,synthetic buckle womens casual wear ballerinas - black,"Size:4,5,6,7",Rs.,2995,1497,50% off,Footwear-Women
catwalk,CATWALK64,CATWALK64 - Footwear-Women,pu slipon womens casual wear flat sandals - brown,"Size:4,5,6,7,8",Rs.,2195,1756,20% off,Footwear-Women
catwalk,CATWALK65,CATWALK65 - Footwear-Women,synthetic buckle womens evening wear ballerinas - bronze,"Size:4,5,6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK66,CATWALK66 - Footwear-Women,solid pu slipon womens casual flats - natural,"Size:4,5,6,7,8,9",Rs.,2395,1119,53% off,Footwear-Women
catwalk,CATWALK67,CATWALK67 - Footwear-Women,synthetic buckle womens evening wear pumps - gold,"Size:4,5,6,7,8,9",Rs.,2595,2076,20% off,Footwear-Women
catwalk,CATWALK68,CATWALK68 - Footwear-Women,patent tie up womens casual wear loafers - black,"Size:4,5,6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK69,CATWALK69 - Footwear-Women,womens pure leather t-bar thongs - tan,"Size:4,5,6,7,8,9",Rs.,1895,1516,20% off,Footwear-Women
catwalk,CATWALK70,CATWALK70 - Footwear-Women,pu slipon womens casual wear wedges - natural,"Size:4,5,6,7,8,9",Rs.,2295,1836,20% off,Footwear-Women
catwalk,CATWALK71,CATWALK71 - Footwear-Women,fabric slip on womens party mules - white,"Size:4,5,6,7,8,9",Rs.,3095,1547,50% off,Footwear-Women
catwalk,CATWALK72,CATWALK72 - Footwear-Women,fabric buckle womens casual open toes - copper,"Size:5,6,7",Rs.,2995,2396,20% off,Footwear-Women
catwalk,CATWALK73,CATWALK73 - Footwear-Women,womens wood textured platform sandals - brown,Size:8,Rs.,1995,997,50% off,Footwear-Women
catwalk,CATWALK74,CATWALK74 - Footwear-Women,synthetic slipon womens casual flats - multi,"Size:5,6,7",Rs.,2695,2156,20% off,Footwear-Women
catwalk,CATWALK75,CATWALK75 - Footwear-Women,synthetic slipon metal embellished womens casual wedges - brown,"Size:7,8",Rs.,2595,1297,50% off,Footwear-Women
catwalk,CATWALK76,CATWALK76 - Footwear-Women,womens color splash sandals - multi,"Size:4,5,6,7",Rs.,2095,1047,50% off,Footwear-Women
catwalk,CATWALK77,CATWALK77 - Footwear-Women,womens multi strap studded sandals - black,"Size:4,5,6,7,9",Rs.,2195,1097,50% off,Footwear-Women
catwalk,CATWALK78,CATWALK78 - Footwear-Women,synthetic slipon womens evening wear wedges - gold,"Size:4,5,6,7,8,9",Rs.,1895,1516,20% off,Footwear-Women
catwalk,CATWALK79,CATWALK79 - Footwear-Women,fabric slip on womens casual flats - multi,"Size:4,5,6,7",Rs.,2595,1297,50% off,Footwear-Women
catwalk,CATWALK80,CATWALK80 - Footwear-Women,womens pearl faux fur mules - natural,"Size:4,5",Rs.,2095,599,71% off,Footwear-Women
catwalk,CATWALK81,CATWALK81 - Footwear-Women,fabric buckle womens casual flats - gold,"Size:4,5,6,7,8,9",Rs.,2695,2156,20% off,Footwear-Women
catwalk,CATWALK82,CATWALK82 - Footwear-Women,synthetic slipon womens casual wear platforms - gold,"Size:4,5,6,7,8,9",Rs.,2495,1247,50% off,Footwear-Women
catwalk,CATWALK83,CATWALK83 - Footwear-Women,synthetic slip on womens party flats - gold,"Size:4,5,6,7,8,9",Rs.,2995,1497,50% off,Footwear-Women
catwalk,CATWALK84,CATWALK84 - Footwear-Women,synthetic slip on womens casual loafers - blue,"Size:5,6,7",Rs.,2595,1297,50% off,Footwear-Women
catwalk,CATWALK85,CATWALK85 - Footwear-Women,womens pure leather dual-toned textured sandals - brown,"Size:4,5,6,7",Rs.,1795,1436,20% off,Footwear-Women
